Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2009-06-01,0.29824072523624773,0.444907325818654,47.84,1.4917725453699395,20036.37,13431.25
2009-07-01,0.28324525373757536,0.4109747756636221,44.02,1.4509502639164686,18508.22,12755.93
2009-08-01,0.26323767268094483,0.38719923044391374,39.3,1.470911159867363,17437.49,11854.89
2009-09-01,0.3031864418845023,0.4410778538429076,47.06,1.4548073162550408,19863.91,13653.98
2009-10-01,0.32139097803547,0.4584468163510171,49.71,1.4264458173446954,20646.12,14473.82
2009-11-01,0.2957657574384007,0.42236859834827345,46.6,1.4280510428467714,19021.34,13319.79
2009-12-01,0.3377440624101549,0.4519785037768845,46.8,1.3382278301254151,20354.82,15210.28
2010-01-01,0.3483890445434297,0.4842864066840059,50.25,1.390073580868974,22246.96,16004.16
2010-02-01,0.3315568671025446,0.44356508908378683,49.52,1.3378250704323373,20376.32,15230.93
2010-03-01,0.3383645787162792,0.46438659031942464,52.9,1.3724444564536282,21332.81,15543.66
2010-04-01,0.3336623314560777,0.4430948861264221,49.41,1.3279739555639645,20354.72,15327.65
2010-05-01,0.32204483542429985,0.44717955663197373,48.17,1.3885630429154583,20542.36,14793.97
2010-06-01,0.29911982901411793,0.406788034161573,45.16,1.359950075868669,18686.87,13740.85
2010-07-01,0.29698780690095594,0.39942892250570655,40.25,1.3449337421415226,18348.81,13642.91
2010-08-01,0.28527082811384674,0.39984122083961804,37.24,1.4016197291650452,18367.75,13104.66
2010-09-01,0.29004556499664197,0.4016438831960705,42.73,1.3847613329330533,18450.56,13324.0
2010-10-01,0.3439501980139742,0.4698624955937345,47.33,1.3660771190329268,21584.36,15800.25
2010-11-01,0.33146152039174565,0.4529841686033303,48.59,1.3666267145216742,20809.01,15226.55
2010-12-01,0.3358566119237797,0.4384577271459669,47.12,1.3054908302519048,20141.7,15428.45
2011-01-01,0.3649293783986968,0.4942201045590191,50.55,1.3542897168971368,22679.22,16746.21
2011-02-01,0.3188025434581159,0.42861405176777073,45.54,1.344449912847329,19668.63,14629.5
2011-03-01,0.34790434848639035,0.47587601945306146,47.87,1.3678357902780778,21837.43,15964.95
2011-04-01,0.33556323932946763,0.45868820509838637,47.36,1.3669203039491176,21048.7,15398.63
2011-05-01,0.31159165028813124,0.4370200050206866,45.45,1.4025408081910116,20054.37,14298.6
2011-06-01,0.3019825740013233,0.428012817127215,44.75,1.417342767352329,19641.04,13857.65
2011-07-01,0.30843162726431894,0.4340064226197281,43.7,1.407139813997721,19916.08,14153.59
2011-08-01,0.2956627458712923,0.43195668973496304,42.93,1.4609777382064972,19822.02,13567.64
2011-09-01,0.327047673527005,0.4593851055625027,46.61,1.4046426339264892,21080.68,15007.86
2011-10-01,0.3303489071514262,0.46513006708079546,48.22,1.4079963850692807,21344.31,15159.35
2011-11-01,0.32865743079042825,0.4528693695158862,46.68,1.3779374116895078,20781.68,15081.73
2011-12-01,0.32463140324991857,0.45165687602547233,47.12,1.3912913892614478,20726.04,14896.98
2012-01-01,0.361470469798487,0.504610044276781,48.97,1.39599244319485,23246.82,16652.54
2012-02-01,0.33504286882740647,0.46398696062653444,47.63,1.3848584876628194,21375.36,15435.05
2012-03-01,0.3481827582489491,0.4971288553761059,49.06,1.4277813694056067,22902.17,16040.39
2012-04-01,0.3349829585376462,0.4809704424422235,48.87,1.4358057034957221,22157.77,15432.29
2012-05-01,0.31173407598413366,0.45623812901834354,45.46,1.4635491085727974,21018.38,14361.24
2012-06-01,0.31720110699102194,0.4583757976181941,44.12,1.4450636757429978,21116.86,14613.1
2012-07-01,0.3206524606402526,0.46262942819117037,44.65,1.4427752316867608,21312.82,14772.1
2012-08-01,0.30014946636741724,0.4193542288876974,41.96,1.3971513391743295,19319.18,13827.55
2012-09-01,0.3222665654035029,0.45593705810567164,45.93,1.4147823790991252,21004.51,14846.46
2012-10-01,0.3331543923023557,0.46908020352122304,45.12,1.4079964555757898,21610.0,15348.05
2012-11-01,0.3648627814230266,0.5129197751195388,49.5,1.4057881516965498,23629.64,16808.82
