Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
1999-05-01,11.05124923926753,0.8943225831455609,80.73,0.08092502157745525,35684.53,440957.93
1999-06-01,10.44407878630647,0.847516703973032,79.54,0.08114805731686314,33816.92,416731.11
1999-07-01,11.217101961579807,0.9091429453457391,76.83,0.08104971751702755,36275.88,447575.65
1999-08-01,10.122954230694,0.8221926434525413,79.12,0.081220622430511,32806.46,403917.86
1999-09-01,10.599220548278655,0.8590815236860145,80.27,0.08105138672914321,34278.37,422921.45
1999-10-01,10.909731383773133,0.8896778588256843,79.34,0.08154901596834631,35499.2,435311.2
1999-11-01,9.827243457250244,0.8058139315075299,78.61,0.08199796158637188,32152.93,392118.65
1999-12-01,10.435240452099125,0.86850906346591,79.78,0.08322846679505147,34654.54,416378.45
2000-01-01,13.209506877087257,1.1565980156260538,76.25,0.08755800094492913,46589.91,532103.4
2000-02-01,13.457962683416774,1.1796416433562797,76.46,0.08765380549092044,47518.15,542111.66
2000-03-01,14.853222516735645,1.3340856349551948,78.23,0.0898179256018035,53739.44,598315.31
2000-04-01,14.614757313637785,1.339485088793991,76.08,0.09165291356183167,53956.94,588709.49
2000-05-01,14.443623920536588,1.3359216975111368,74.71,0.09249214081319741,53813.4,581815.92
2000-06-01,13.996299154177802,1.2739175968861676,74.2,0.09101817436546515,51315.76,563796.85
2000-07-01,14.189040789165732,1.2891946998648194,73.7,0.09085848148729014,51931.15,571560.84
2000-08-01,12.589535132797153,1.168608138718795,69.81,0.0928237719973027,47073.7,507129.79
2000-09-01,14.764047123140099,1.3546291293699946,79.34,0.09175188334686679,54566.97,594723.16
2000-10-01,13.451516356160129,1.239206183849118,78.22,0.09212390269158188,49917.52,541851.99
2000-11-01,12.791935708013122,1.1888624210084362,78.84,0.09293842997222924,47889.58,515282.86
2000-12-01,12.630938144833042,1.1681084099566112,76.72,0.09247994064751644,47053.57,508797.58
2001-01-01,12.952717207743941,1.2108278291270378,80.47,0.09348060408538293,49014.3,524325.88
2001-02-01,13.309800782431239,1.2477006137232334,79.75,0.09374299691774364,50506.91,538780.62
2001-03-01,14.691274152147367,1.3793088435597158,78.58,0.09388626400100958,55834.41,594702.65
2001-04-01,15.432836564320553,1.4400670087780227,76.96,0.09331188098676163,58293.9,624721.09
