Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2002-03-01,53.36828558317035,99.73031297516167,99.97294117647058,1.8632030441484935,3937517.45,2132735.8699999996
2002-04-01,52.364345122254726,96.20913481491132,100.00058823529412,1.8312131985485056,3930337.9099999997,2146277.42
2002-05-01,56.1399750010083,99.70378490334392,100.00117647058823,1.7700126344148823,4012064.9400000004,2266619.51
2002-06-01,55.31583532531591,95.36448077712544,100.0,1.723635359714087,3897843.58,2281453.05
2002-07-01,56.727296149969256,95.65744368171877,97.73882352941175,1.686383551820347,3840880.6299999994,2296871.2099999995
2002-08-01,53.43251780848756,91.25937762982986,97.69823529411764,1.7108731495413152,3553579.8900000006,2107457.89
2002-09-01,55.35758971533587,95.31157511213839,99.99058823529411,1.7198182343418527,3890448.790000001,2248950.33
2002-10-01,60.338241915974095,113.71036933333743,99.99941176470588,1.8801032220278837,4633306.54,2484113.48
2002-11-01,51.27640118798434,99.05492108148121,100.0,1.928556581933202,4060267.1799999997,2113250.46
2002-12-01,54.5566863135313,126.92295396774877,99.9664705882353,2.321317103533651,5182036.61,2228694.7299999995
2003-01-01,51.54668778659833,96.4203502258788,100.00058823529412,1.8669264604917135,3962190.95,2138897.07
2003-02-01,51.15919452837422,94.06724685176022,99.99470588235295,1.8337708536032238,3836688.2600000007,2094787.0000000005
2003-03-01,55.33932141220821,103.04451582590313,100.00411764705882,1.858479133789924,4254439.38,2279565.08
2003-04-01,51.14364905083813,96.99670909491859,99.95647058823529,1.8968485057520563,3979259.5100000002,2102662.9399999995
2003-05-01,57.15041749279297,103.46648812311437,99.9929411764706,1.8076547225504516,4221572.100000001,2350473.83
2003-06-01,55.58639762806499,98.78940053609693,100.0070588235294,1.77904063981476,4065906.6500000004,2313600.7200000007
2003-07-01,57.237033073427206,99.23888466149873,96.81411764705884,1.7386734115351563,4113598.0399999996,2397402.2199999997
2003-08-01,53.03481991894642,92.48595672124964,97.55705882352943,1.7474518812922095,3679593.5,2136919.4199999995
2003-09-01,55.650864552855516,102.78537122051736,100.0,1.8452715290755162,4186302.7400000007,2294156.6999999997
2003-10-01,61.46654649045633,120.33942834073572,99.99529411764706,1.956658138647966,4955541.71,2540683.49
2003-11-01,51.21046698175683,104.39601513706005,100.0,2.0344267071363555,4258633.100000001,2092212.1
2003-12-01,53.91442377932676,127.56778979839879,100.0,2.36161549495286,5202805.839999998,2206409.04
2004-01-01,55.67721405225631,107.33397185865658,100.0,1.9277899170371093,4506435.35,2337617.45
2004-02-01,52.401957074467624,99.79398763815199,100.0,1.9043942861969119,4189867.81,2200105.22
2004-03-01,55.36304814231,106.25077374309488,100.0,1.9191640870274813,4460957.09,2324427.14
2004-04-01,52.86095220869238,105.20193275662555,100.0,1.9901634072215275,4416921.32,2219376.21
